"species","Type","Reitur","Year","Coverage"
"Porpidia flavicunda","Hrúðurfléttur","R49","2020",0.5
"Porpidia flavicunda","Hrúðurfléttur","R49","2023",1
"Porpidia flavicunda","Hrúðurfléttur","R49","2011",0.5
"Porpidia melinodes","Hrúðurfléttur","R49","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R49","2023",1
"Porpidia melinodes","Hrúðurfléttur","R49","1976",3
"Porpidia melinodes","Hrúðurfléttur","R49","1997",5
"Porpidia melinodes","Hrúðurfléttur","R49","2006",3
"Porpidia melinodes","Hrúðurfléttur","R49","2011",0.5
"Porpidia melinodes","Hrúðurfléttur","R49","2014",2
"Porpidia melinodes","Hrúðurfléttur","R49","2017",1
"Rhizocarpon expallescens","Hrúðurfléttur","R49","1997",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R49","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R49","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R49","2023",3
"Rhizocarpon geographicum","Hrúðurfléttur","R49","1976",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R49","1997",1
"Rhizocarpon geographicum","Hrúðurfléttur","R49","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R49","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R49","2014",1
"Rhizocarpon geographicum","Hrúðurfléttur","R49","2017",0.5
"Tephromela atra","Hrúðurfléttur","R49","2020",0.1
"Tephromela atra","Hrúðurfléttur","R49","2023",1
"Tephromela atra","Hrúðurfléttur","R49","1997",0.5
"Tephromela atra","Hrúðurfléttur","R49","2006",0.5
"Tephromela atra","Hrúðurfléttur","R49","2014",0.5
"Tephromela atra","Hrúðurfléttur","R49","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R49","2020",0.1
"Tremolecia atrata","Hrúðurfléttur","R49","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R49","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R49","1997",1
"Tremolecia atrata","Hrúðurfléttur","R49","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R49","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R49","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R49","2017",0.5
"Varicellaria lactea","Hrúðurfléttur","R49","2020",2
"Varicellaria lactea","Hrúðurfléttur","R49","1976",3
"Varicellaria lactea","Hrúðurfléttur","R49","1997",4
"Varicellaria lactea","Hrúðurfléttur","R49","2006",3
"Varicellaria lactea","Hrúðurfléttur","R49","2011",3
"Varicellaria lactea","Hrúðurfléttur","R49","2014",3
"Varicellaria lactea","Hrúðurfléttur","R49","2017",3
"Óaðgreindar tegundir","Hrúðurfléttur","R49","2020",5
"Óaðgreindar tegundir","Hrúðurfléttur","R49","2023",4
"Óaðgreindar tegundir","Hrúðurfléttur","R49","1976",4.5
"Óaðgreindar tegundir","Hrúðurfléttur","R49","1997",1
"Óaðgreindar tegundir","Hrúðurfléttur","R49","2011",4
"Óaðgreindar tegundir","Hrúðurfléttur","R49","2014",7
"Óaðgreindar tegundir","Hrúðurfléttur","R49","2017",3
"Schistidium maritimum","Mosar","R50","2020",0.5
"Schistidium maritimum","Mosar","R50","2023",0.5
"Schistidium maritimum","Mosar","R50","1997",0.5
"Schistidium maritimum","Mosar","R50","2006",0.5
"Schistidium maritimum","Mosar","R50","2011",0.5
"Schistidium maritimum","Mosar","R50","2014",0.5
"Schistidium maritimum","Mosar","R50","2017",0.5
"Ulota phyllantha","Mosar","R50","2020",0.5
"Ulota phyllantha","Mosar","R50","2023",0.5
"Ulota phyllantha","Mosar","R50","1976",0.5
"Ulota phyllantha","Mosar","R50","1997",0.5
"Ulota phyllantha","Mosar","R50","2006",0.5
"Ulota phyllantha","Mosar","R50","2011",0.5
"Ulota phyllantha","Mosar","R50","2014",0.5
"Ulota phyllantha","Mosar","R50","2017",0.5
"Physcia caesia","Blað- og runnfléttur","R50","2020",3
"Physcia caesia","Blað- og runnfléttur","R50","2023",4
"Physcia caesia","Blað- og runnfléttur","R50","1976",5
"Physcia caesia","Blað- og runnfléttur","R50","1997",3
"Physcia caesia","Blað- og runnfléttur","R50","2006",3
"Physcia caesia","Blað- og runnfléttur","R50","2011",4
"Physcia caesia","Blað- og runnfléttur","R50","2014",1
"Physcia caesia","Blað- og runnfléttur","R50","2017",2
"Physcia tenella var. marina","Blað- og runnfléttur","R50","2020",4
"Physcia tenella var. marina","Blað- og runnfléttur","R50","2023",5
"Physcia tenella var. marina","Blað- og runnfléttur","R50","1976",0.5
"Physcia tenella var. marina","Blað- og runnfléttur","R50","1997",2
"Physcia tenella var. marina","Blað- og runnfléttur","R50","2006",2
"Physcia tenella var. marina","Blað- og runnfléttur","R50","2011",2
"Physcia tenella var. marina","Blað- og runnfléttur","R50","2014",4
"Physcia tenella var. marina","Blað- og runnfléttur","R50","2017",3
"Athallia holocarpa","Hrúðurfléttur","R50","2020",0.01
"Athallia holocarpa","Hrúðurfléttur","R50","2023",0.1
"Athallia holocarpa","Hrúðurfléttur","R50","1976",1
"Athallia holocarpa","Hrúðurfléttur","R50","1997",3
"Athallia holocarpa","Hrúðurfléttur","R50","2006",2
"Athallia holocarpa","Hrúðurfléttur","R50","2011",1
"Athallia holocarpa","Hrúðurfléttur","R50","2014",0.5
"Athallia holocarpa","Hrúðurfléttur","R50","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R50","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R50","2023",1
"Candelariella vitellina","Hrúðurfléttur","R50","1976",1
"Candelariella vitellina","Hrúðurfléttur","R50","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R50","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R50","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R50","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R50","2017",1
"Lecidella meiococca","Hrúðurfléttur","R50","2020",9
"Lecidella meiococca","Hrúðurfléttur","R50","2023",9
"Lecidella meiococca","Hrúðurfléttur","R50","1976",10
"Lecidella meiococca","Hrúðurfléttur","R50","1997",13
"Lecidella meiococca","Hrúðurfléttur","R50","2006",11
"Lecidella meiococca","Hrúðurfléttur","R50","2011",8
"Lecidella meiococca","Hrúðurfléttur","R50","2014",4
"Lecidella meiococca","Hrúðurfléttur","R50","2017",6
"Ochrolechia parella","Hrúðurfléttur","R50","2020",7
"Ochrolechia parella","Hrúðurfléttur","R50","2023",8
"Ochrolechia parella","Hrúðurfléttur","R50","1976",6
"Ochrolechia parella","Hrúðurfléttur","R50","1997",8
"Ochrolechia parella","Hrúðurfléttur","R50","2006",7
"Ochrolechia parella","Hrúðurfléttur","R50","2011",6
"Ochrolechia parella","Hrúðurfléttur","R50","2014",7
"Ochrolechia parella","Hrúðurfléttur","R50","2017",10
"Tephromela atra","Hrúðurfléttur","R50","2020",5
"Tephromela atra","Hrúðurfléttur","R50","2023",9
"Tephromela atra","Hrúðurfléttur","R50","1976",3
"Tephromela atra","Hrúðurfléttur","R50","1997",15
"Tephromela atra","Hrúðurfléttur","R50","2006",9
"Tephromela atra","Hrúðurfléttur","R50","2011",5
"Tephromela atra","Hrúðurfléttur","R50","2014",2
"Tephromela atra","Hrúðurfléttur","R50","2017",4
"litlar svartar, þallausar askhirslur","Hrúðurfléttur","R50","2020",2
"litlar svartar, þallausar askhirslur","Hrúðurfléttur","R50","2023",1
"litlar svartar, þallausar askhirslur","Hrúðurfléttur","R50","2006",2
"Óaðgreindar tegundir","Hrúðurfléttur","R50","2020",15
"Óaðgreindar tegundir","Hrúðurfléttur","R50","2023",10
"Óaðgreindar tegundir","Hrúðurfléttur","R50","1976",2
"Óaðgreindar tegundir","Hrúðurfléttur","R50","1997",9
"Óaðgreindar tegundir","Hrúðurfléttur","R50","2011",4
"Óaðgreindar tegundir","Hrúðurfléttur","R50","2014",10
"Óaðgreindar tegundir","Hrúðurfléttur","R50","2017",10
"Andreaea rupestris","Mosar","R51","2020",1
"Andreaea rupestris","Mosar","R51","1976",3
"Andreaea rupestris","Mosar","R51","1997",0.5
"Andreaea rupestris","Mosar","R51","2011",0.5
"Andreaea rupestris","Mosar","R51","2014",0.5
"Andreaea rupestris","Mosar","R51","2017",0.5
"Frullania tamarisci","Mosar","R51","2020",1
"Frullania tamarisci","Mosar","R51","1976",0.5
"Frullania tamarisci","Mosar","R51","2006",3
"Frullania tamarisci","Mosar","R51","2011",3
"Frullania tamarisci","Mosar","R51","2014",0.5
"Hypnum cupressiforme","Mosar","R51","2020",3
"Hypnum cupressiforme","Mosar","R51","1976",5
"Hypnum cupressiforme","Mosar","R51","1997",5
"Hypnum cupressiforme","Mosar","R51","2006",9
"Hypnum cupressiforme","Mosar","R51","2011",10
"Hypnum cupressiforme","Mosar","R51","2014",5
"Hypnum cupressiforme","Mosar","R51","2017",9
"Pogonatum urnigerum","Mosar","R51","1976",1
"Pogonatum urnigerum","Mosar","R51","2011",0.5
"Polytrichum piliferum","Mosar","R51","1976",0.5
"Polytrichum piliferum","Mosar","R51","1997",0.5
"Racomitrium ericoides","Mosar","R51","2020",4
"Racomitrium ericoides","Mosar","R51","2014",2
"Racomitrium ericoides","Mosar","R51","2017",2
"Racomitrium fasciculare","Mosar","R51","2020",8
"Racomitrium fasciculare","Mosar","R51","1976",18
"Racomitrium fasciculare","Mosar","R51","1997",26
"Racomitrium fasciculare","Mosar","R51","2006",11
"Racomitrium fasciculare","Mosar","R51","2011",10
"Racomitrium fasciculare","Mosar","R51","2014",10
"Racomitrium fasciculare","Mosar","R51","2017",2
"Racomitrium lanuginosum","Mosar","R51","2020",23
"Racomitrium lanuginosum","Mosar","R51","1976",3
"Racomitrium lanuginosum","Mosar","R51","1997",17
"Racomitrium lanuginosum","Mosar","R51","2006",27
"Racomitrium lanuginosum","Mosar","R51","2011",27
"Racomitrium lanuginosum","Mosar","R51","2014",23
"Racomitrium lanuginosum","Mosar","R51","2017",2
"Schistidium flexipile","Mosar","R51","1976",1
"Schistidium flexipile","Mosar","R51","1997",0.5
"Schistidium flexipile","Mosar","R51","2014",0.5
"Schistidium flexipile","Mosar","R51","2017",22
"Ulota phyllantha","Mosar","R51","1976",0.5
"Mosi 1","Mosar","R51","2014",3
"Mosi 1","Mosar","R51","2017",4
"Cetraria aculeata","Blað- og runnfléttur","R51","1997",0.5
"Cetraria aculeata","Blað- og runnfléttur","R51","2006",0.5
"Cetraria aculeata","Blað- og runnfléttur","R51","2011",0.5
"Cetraria aculeata","Blað- og runnfléttur","R51","2014",0.5
"Cetraria aculeata","Blað- og runnfléttur","R51","2017",0.5
"Cladonia borealis","Blað- og runnfléttur","R51","1976",0.5
"Cladonia pyxidata","Blað- og runnfléttur","R51","2020",0.5
"Cladonia pyxidata","Blað- og runnfléttur","R51","1976",0.5
"Cladonia sp.","Blað- og runnfléttur","R51","2006",1
"Cladonia sp.","Blað- og runnfléttur","R51","2011",0.5
"Cladonia sp.","Blað- og runnfléttur","R51","2014",0.5
"Cladonia subcervicornis","Blað- og runnfléttur","R51","1976",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R51","2020",5
"Parmelia saxatilis","Blað- og runnfléttur","R51","1976",5
"Parmelia saxatilis","Blað- og runnfléttur","R51","1997",12
"Parmelia saxatilis","Blað- og runnfléttur","R51","2006",16
"Parmelia saxatilis","Blað- og runnfléttur","R51","2011",13
"Parmelia saxatilis","Blað- og runnfléttur","R51","2014",6
"Parmelia saxatilis","Blað- og runnfléttur","R51","2017",6
"Polychidium muscicola","Blað- og runnfléttur","R51","1976",0.5
"Scytinium lichenoides","Blað- og runnfléttur","R51","1976",1
"Sphaerophorus fragilis","Blað- og runnfléttur","R51","2020",0.1
"Sphaerophorus fragilis","Blað- og runnfléttur","R51","1997",0.5
"Sphaerophorus fragilis","Blað- og runnfléttur","R51","2011",1
"Sphaerophorus fragilis","Blað- og runnfléttur","R51","2014",0.5
"Sphaerophorus fragilis","Blað- og runnfléttur","R51","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","1976",6
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","1997",3
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","2006",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","2011",3
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","2014",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R51","2017",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R51","2020",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R51","1997",1
"Umbilicaria cylindrica","Blað- og runnfléttur","R51","2006",1
"Umbilicaria cylindrica","Blað- og runnfléttur","R51","2014",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R51","2017",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R51","1976",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R51","1997",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R51","2011",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R51","2017",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","2020",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","1976",7
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","1997",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","2006",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","2011",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","2014",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R51","2017",1
"Candelariella vitellina","Hrúðurfléttur","R51","1997",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R51","1976",1
"Immersaria athroocarpa","Hrúðurfléttur","R51","1997",0.5
"Lecanora intricata","Hrúðurfléttur","R51","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R51","1976",0.5
"Lecanora intricata","Hrúðurfléttur","R51","1997",0.5
"Lecanora intricata","Hrúðurfléttur","R51","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R51","2011",1
"Lecanora intricata","Hrúðurfléttur","R51","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R51","2017",0.5
"Lecanora marginata","Hrúðurfléttur","R51","1976",0.5
"Lecanora polytropa","Hrúðurfléttur","R51","2020",0.1
"Lecanora polytropa","Hrúðurfléttur","R51","1997",0.5
"Lecanora polytropa","Hrúðurfléttur","R51","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R51","2017",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","2020",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","1976",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","1997",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","2006",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","2011",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","2014",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R51","2017",0.5
"Lecidea praenubila","Hrúðurfléttur","R51","2006",0.5
"Ochrolechia frigida","Hrúðurfléttur","R51","1997",0.5
"Ochrolechia frigida","Hrúðurfléttur","R51","2006",1
"Ochrolechia xanthostoma","Hrúðurfléttur","R51","1976",1
"Porpidia melinodes","Hrúðurfléttur","R51","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R51","1976",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R51","2020",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R51","1997",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R51","2020",0.1
"Rhizocarpon geographicum","Hrúðurfléttur","R51","1976",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R51","1997",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R51","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R51","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R51","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R51","2020",0.1
"Tremolecia atrata","Hrúðurfléttur","R51","1997",0.5
"Tremolecia atrata","Hrúðurfléttur","R51","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R51","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R51","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R51","2017",0.5
"Varicellaria lactea","Hrúðurfléttur","R51","2020",1
"Varicellaria lactea","Hrúðurfléttur","R51","1976",2
"Varicellaria lactea","Hrúðurfléttur","R51","1997",3
"Varicellaria lactea","Hrúðurfléttur","R51","2006",2
"Varicellaria lactea","Hrúðurfléttur","R51","2011",2
"Varicellaria lactea","Hrúðurfléttur","R51","2014",2
"Varicellaria lactea","Hrúðurfléttur","R51","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R51","2020",7
"Óaðgreindar tegundir","Hrúðurfléttur","R51","1976",2
"Óaðgreindar tegundir","Hrúðurfléttur","R51","1997",1
"Óaðgreindar tegundir","Hrúðurfléttur","R51","2011",3
"Óaðgreindar tegundir","Hrúðurfléttur","R51","2014",4
"Óaðgreindar tegundir","Hrúðurfléttur","R51","2017",7
"Andreaea rupestris","Mosar","R52","2020",6
"Andreaea rupestris","Mosar","R52","2023",10
"Andreaea rupestris","Mosar","R52","1976",5
"Andreaea rupestris","Mosar","R52","1997",4
"Andreaea rupestris","Mosar","R52","2006",6
"Andreaea rupestris","Mosar","R52","2011",5
"Andreaea rupestris","Mosar","R52","2014",3
"Andreaea rupestris","Mosar","R52","2017",3
"Frullania tamarisci","Mosar","R52","1976",0.5
"Frullania tamarisci","Mosar","R52","2011",0.5
"Pogonatum urnigerum","Mosar","R52","1997",0.5
"Pogonatum urnigerum","Mosar","R52","2011",0.5
"Racomitrium ericoides","Mosar","R52","1976",0.5
"Racomitrium fasciculare","Mosar","R52","2020",8
"Racomitrium fasciculare","Mosar","R52","2023",12
"Racomitrium fasciculare","Mosar","R52","1976",6
"Racomitrium fasciculare","Mosar","R52","1997",17
"Racomitrium fasciculare","Mosar","R52","2006",9
"Racomitrium fasciculare","Mosar","R52","2011",8
"Racomitrium fasciculare","Mosar","R52","2014",7
"Racomitrium fasciculare","Mosar","R52","2017",10
"Racomitrium heterostichum","Mosar","R52","1997",2
"Racomitrium lanuginosum","Mosar","R52","2020",22
"Racomitrium lanuginosum","Mosar","R52","2023",26
"Racomitrium lanuginosum","Mosar","R52","1976",10
"Racomitrium lanuginosum","Mosar","R52","1997",25
"Racomitrium lanuginosum","Mosar","R52","2006",20
"Racomitrium lanuginosum","Mosar","R52","2011",22
"Racomitrium lanuginosum","Mosar","R52","2014",22
"Racomitrium lanuginosum","Mosar","R52","2017",26
"Schistidium flexipile","Mosar","R52","2006",0.5
"Mosi 8063-8064","Mosar","R52","2023",1
"Dauður mosi","Mosar","R52","2014",2
"Cladonia borealis","Blað- og runnfléttur","R52","2020",0.5
"Cladonia borealis","Blað- og runnfléttur","R52","2023",0.5
"Cladonia borealis","Blað- og runnfléttur","R52","2006",0.5
"Cladonia borealis","Blað- og runnfléttur","R52","2011",0.5
"Cladonia borealis","Blað- og runnfléttur","R52","2014",0.5
"Cladonia borealis","Blað- og runnfléttur","R52","2017",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R52","2020",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R52","2023",2
"Parmelia saxatilis","Blað- og runnfléttur","R52","1997",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R52","2006",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R52","2014",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R52","2017",1
"Polychidium muscicola","Blað- og runnfléttur","R52","1976",0.5
"Polychidium muscicola","Blað- og runnfléttur","R52","2006",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","2020",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","2023",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","1976",7
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","1997",5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","2006",3
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","2011",4
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","2014",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R52","2017",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R52","2023",4
"Umbilicaria cylindrica","Blað- og runnfléttur","R52","1997",3
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","2020",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","2023",3
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","1976",5
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","1997",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","2006",4
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","2011",8
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","2014",4
"Umbilicaria proboscidea","Blað- og runnfléttur","R52","2017",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","2020",5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","2023",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","1976",20
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","1997",15
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","2006",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","2011",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R52","2017",1
"Caloplaca cerina","Hrúðurfléttur","R52","1997",0.5
"Caloplaca cerina","Hrúðurfléttur","R52","2006",0.5
"Caloplaca cerina","Hrúðurfléttur","R52","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R52","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R52","2006",0.5
"Carbonea vorticosa","Hrúðurfléttur","R52","1976",1
"Carbonea vorticosa","Hrúðurfléttur","R52","1997",0.5
"Catillaria contristans","Hrúðurfléttur","R52","2020",0.5
"Catillaria contristans","Hrúðurfléttur","R52","2023",0.1
"Catillaria contristans","Hrúðurfléttur","R52","1976",0.5
"Catillaria contristans","Hrúðurfléttur","R52","2006",0.5
"Catillaria contristans","Hrúðurfléttur","R52","2011",1
"Catillaria contristans","Hrúðurfléttur","R52","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R52","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R52","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R52","2023",1
"Lecanora intricata","Hrúðurfléttur","R52","1997",0.5
"Lecanora intricata","Hrúðurfléttur","R52","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R52","2011",3
"Lecanora intricata","Hrúðurfléttur","R52","2014",1
"Lecanora intricata","Hrúðurfléttur","R52","2017",1
"Lecanora polytropa","Hrúðurfléttur","R52","2020",0.01
"Lecanora polytropa","Hrúðurfléttur","R52","2006",0.5
"Lecanora polytropa","Hrúðurfléttur","R52","2011",0.5
"Lecanora polytropa","Hrúðurfléttur","R52","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R52","2017",0.5
"Lecidea lapicida","Hrúðurfléttur","R52","1976",1
"Lecidea lapicida","Hrúðurfléttur","R52","1997",0.5
"Lecidea lapicida","Hrúðurfléttur","R52","2006",0.5
"Lecidea lapicida","Hrúðurfléttur","R52","2011",1
"Lecidea lapicida","Hrúðurfléttur","R52","2014",0.5
"Lecidea lapicida","Hrúðurfléttur","R52","2017",0.5
"Lecidea praenubila","Hrúðurfléttur","R52","2006",1
"Lecidea praenubila","Hrúðurfléttur","R52","2017",0.5
"Lecidea tesselata","Hrúðurfléttur","R52","2011",3
"Pertusaria sp.","Hrúðurfléttur","R52","2020",1
"Pertusaria sp.","Hrúðurfléttur","R52","2006",5
"Pertusaria sp.","Hrúðurfléttur","R52","2011",3
"Pertusaria sp.","Hrúðurfléttur","R52","2014",2
"Pertusaria sp.","Hrúðurfléttur","R52","2017",2
"Placopsis gelida","Hrúðurfléttur","R52","2020",0.5
"Placopsis gelida","Hrúðurfléttur","R52","2023",1
"Placopsis gelida","Hrúðurfléttur","R52","1976",0.5
"Placopsis gelida","Hrúðurfléttur","R52","2006",0.5
"Placopsis gelida","Hrúðurfléttur","R52","2011",0.5
"Placopsis gelida","Hrúðurfléttur","R52","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R52","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R52","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R52","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R52","1976",2
"Rhizocarpon geographicum","Hrúðurfléttur","R52","1997",1
"Rhizocarpon geographicum","Hrúðurfléttur","R52","2006",1
"Rhizocarpon geographicum","Hrúðurfléttur","R52","2011",1
"Rhizocarpon geographicum","Hrúðurfléttur","R52","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R52","2017",0.5
"Tephromela atra","Hrúðurfléttur","R52","2020",0.5
"Tephromela atra","Hrúðurfléttur","R52","2023",1
"Tephromela atra","Hrúðurfléttur","R52","2006",0.5
"Tephromela atra","Hrúðurfléttur","R52","2014",0.5
"Tephromela atra","Hrúðurfléttur","R52","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R52","1997",0.5
"Tremolecia atrata","Hrúðurfléttur","R52","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R52","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R52","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R52","2017",0.5
"Varicellaria lactea","Hrúðurfléttur","R52","2020",0.5
"Varicellaria lactea","Hrúðurfléttur","R52","2023",1
"Varicellaria lactea","Hrúðurfléttur","R52","2006",0.5
"Varicellaria lactea","Hrúðurfléttur","R52","2011",0.5
"Varicellaria lactea","Hrúðurfléttur","R52","2017",1
"litlar svartar askhirslur","Hrúðurfléttur","R52","2006",1
"Óaðgreindar tegundir","Hrúðurfléttur","R52","2020",12
"Óaðgreindar tegundir","Hrúðurfléttur","R52","2023",15
"Óaðgreindar tegundir","Hrúðurfléttur","R52","1976",8
"Óaðgreindar tegundir","Hrúðurfléttur","R52","1997",4
"Óaðgreindar tegundir","Hrúðurfléttur","R52","2011",5
"Óaðgreindar tegundir","Hrúðurfléttur","R52","2014",9
"Óaðgreindar tegundir","Hrúðurfléttur","R52","2017",5
"Andreaea rupestris","Mosar","R56","2020",0.5
"Andreaea rupestris","Mosar","R56","2023",1
"Andreaea rupestris","Mosar","R56","2011",0.5
"Andreaea rupestris","Mosar","R56","2014",0.5
"Andreaea rupestris","Mosar","R56","2017",0.5
"Grimmia donniana","Mosar","R56","2020",3
"Grimmia donniana","Mosar","R56","2023",2
"Grimmia donniana","Mosar","R56","2006",2
"Grimmia donniana","Mosar","R56","2011",1
"Grimmia donniana","Mosar","R56","2014",2
"Grimmia donniana","Mosar","R56","2017",2
"Racomitrium heterostichum","Mosar","R56","2006",1
"Schistidium flexipile","Mosar","R56","2006",1
"Parmelia omphalodes","Blað- og runnfléttur","R56","2006",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R56","2020",8
"Parmelia saxatilis","Blað- og runnfléttur","R56","2023",7
"Parmelia saxatilis","Blað- og runnfléttur","R56","2006",4
"Parmelia saxatilis","Blað- og runnfléttur","R56","2011",3
"Parmelia saxatilis","Blað- og runnfléttur","R56","2014",4
"Parmelia saxatilis","Blað- og runnfléttur","R56","2017",4
"Physcia","Blað- og runnfléttur","R56","2006",0.5
"Physcia","Blað- og runnfléttur","R56","2011",0.5
"Ramalina subfarinacea","Blað- og runnfléttur","R56","2020",3
