"species","Type","Reitur","1976","1997","2006","2011","2014","2017","2020","2023","1999"
"Placopsis gelida","Hrúðurfléttur","R21",NA,NA,NA,NA,NA,NA,0.1,1,NA
"Porpidia melinodes","Hrúðurfléttur","R21",0.5,NA,NA,NA,NA,NA,NA,0.5,NA
"Tremolecia atrata","Hrúðurfléttur","R21",NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA
"Varicellaria lactea","Hrúðurfléttur","R21",35,42,2,3,2,2,1,6,NA
"svört þekja","Hrúðurfléttur","R21",NA,NA,3,NA,3,9,25,20,NA
"ógreind m. svartar askhirslu","Hrúðurfléttur","R21",NA,NA,0.5,NA,NA,NA,2,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R21",12,9,NA,7,4,10,10,7,NA
"Ber klöpp","Hrúðurfléttur","R21",NA,NA,NA,NA,NA,20,1,NA,NA
"Sár eftir V. lactea","Hrúðurfléttur","R21",NA,NA,40,NA,NA,NA,NA,NA,NA
"Andreaea rupestris","Mosar","R22",2,5,2,2,2,3,5,7,NA
"Pogonatum urnigerum","Mosar","R22",0.5,0.5,0.5,0.5,0.5,0.5,0.01,NA,NA
"Racomitrium fasciculare","Mosar","R22",0.5,2,7,3,NA,NA,1,0.5,NA
"Racomitrium lanuginosum","Mosar","R22",7,20,34,10,7,11,7,8,NA
"Racomitrium sudeticum","Mosar","R22",NA,NA,1,1,4,2,NA,NA,NA
"dauður mosi","Mosar","R22",NA,NA,NA,NA,NA,NA,3,NA,NA
"Ephebe lanata","Blað- og runnfléttur","R22",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Massalongia carnosa","Blað- og runnfléttur","R22",NA,NA,0.01,NA,NA,NA,NA,NA,NA
"Polychidium muscicola","Blað- og runnfléttur","R22",NA,NA,NA,0.5,NA,NA,NA,NA,NA
"Acarospora veronensis","Hrúðurfléttur","R22",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Arthrorhaphis alpina","Hrúðurfléttur","R22",NA,0.5,0.5,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R22",3,15,6,1,1,NA,0.5,0.1,NA
"Catillaria contristans","Hrúðurfléttur","R22",0.5,1,0.5,0.5,0.5,0.5,1,1,NA
"Immersaria athroocarpa","Hrúðurfléttur","R22",NA,2,0.5,1,0.5,0.5,0.5,1,NA
"Lecanora intricata","Hrúðurfléttur","R22",NA,0.5,0.5,0.5,NA,0.5,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R22",NA,0.5,0.5,0.5,0.5,NA,0.5,0.5,NA
"Lecidea sp.","Hrúðurfléttur","R22",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Placopsis gelida","Hrúðurfléttur","R22",NA,NA,NA,0.5,0.5,NA,2,2,NA
"Porpidia melinodes","Hrúðurfléttur","R22",2,2,1,2,2,2,2,3,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R22",1,1,0.5,0.5,0.5,0.5,0.5,1,NA
"Tremolecia atrata","Hrúðurfléttur","R22",3,5,5,2,2,1,4,5,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R22",7.5,5,NA,10,27,25,20,10,NA
"Ber klöpp","Hrúðurfléttur","R22",NA,NA,NA,22,25,11,14,2,NA
"Andreaea rupestris","Mosar","R23",6,10,13,6,10,10,9,18,NA
"Arctoa fulvella","Mosar","R23",1,0.5,NA,NA,NA,NA,NA,NA,NA
"Grimmia donniana","Mosar","R23",1,2,3,2,3,3,0.5,2,NA
"Pogonatum urnigerum","Mosar","R23",0.5,0.5,NA,0.5,0.5,0.5,0.5,NA,NA
"Racomitrium fasciculare","Mosar","R23",0.5,1,2,3,2,3,2,2,NA
"Racomitrium heterostichum","Mosar","R23",NA,NA,1,0.5,NA,NA,NA,NA,NA
"Racomitrium lanuginosum","Mosar","R23",5,5,7,12,11,16,11,13,NA
"Racomitrium sudeticum","Mosar","R23",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Cladonia subcervicornis","Blað- og runnfléttur","R23",12,13,12,9,8,11,12,12,NA
"Polychidium muscicola","Blað- og runnfléttur","R23",NA,NA,0.5,1,NA,NA,0.5,NA,NA
"Scytinium lichenoides","Blað- og runnfléttur","R23",NA,NA,NA,NA,NA,NA,NA,0.5,NA
"Umbilicaria cylindrica","Blað- og runnfléttur","R23",0.5,NA,NA,NA,NA,NA,NA,0.1,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R23",NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,NA
"Umbilicaria torrefacta","Blað- og runnfléttur","R23",NA,NA,NA,NA,NA,NA,0.1,0.5,NA
"Amygdalaria pelobotryon","Hrúðurfléttur","R23",1,0.5,0.5,0.5,1,0.5,0.01,NA,NA
"Arthrorhaphis citrinella","Hrúðurfléttur","R23",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R23",9,15,8,4,3,NA,0.5,NA,NA
"Catillaria contristans","Hrúðurfléttur","R23",0.5,1,0.5,1,0.5,1,1,0.5,NA
"Immersaria athroocarpa","Hrúðurfléttur","R23",0.5,2,0.5,0.5,0.5,0.5,1,0.5,NA
"Lecanora intricata","Hrúðurfléttur","R23",1,1,1,0.5,0.5,1,1,2,NA
"Lecanora polytropa","Hrúðurfléttur","R23",0.5,2,0.5,0.5,0.5,0.5,0.5,1,NA
"Placopsis gelida","Hrúðurfléttur","R23",NA,0.5,0.5,0.5,0.5,2,0.5,1,NA
"Porpidia melinodes","Hrúðurfléttur","R23",0.5,4,1,0.5,0.5,1,0.5,1,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R23",0.5,0.5,0.5,0.5,0.5,0.5,0.1,0.5,NA
"Tephromela atra","Hrúðurfléttur","R23",NA,NA,NA,0.5,0.5,0.5,0.5,1,NA
"Tremolecia atrata","Hrúðurfléttur","R23",NA,0.5,0.5,NA,0.5,NA,NA,0.1,NA
"Lecidea m. litlar svartar","Hrúðurfléttur","R23",NA,NA,2,NA,NA,NA,NA,NA,NA
"Lecidea m. stórar svartar","Hrúðurfléttur","R23",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"svört Lecidea m. litlar svartar","Hrúðurfléttur","R23",NA,NA,3,NA,2,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R23",16,7,NA,NA,22,30,22,15,NA
"Ber klöpp","Hrúðurfléttur","R23",NA,NA,NA,NA,4,1,3,7,NA
"Sauðatað","Hrúðurfléttur","R23",NA,NA,NA,NA,4,NA,NA,NA,NA
"Andreaea rupestris","Mosar","R24",2,1,NA,8,8,0.5,13,12,NA
"Antitrichia curtipendula","Mosar","R24",NA,2,NA,NA,NA,NA,NA,NA,NA
"Hypnum cupressiforme","Mosar","R24",NA,1,NA,NA,NA,NA,NA,NA,NA
"Polytrichum piliferum","Mosar","R24",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Racomitrium fasciculare","Mosar","R24",7,20,NA,9,6,6,10,11,NA
"Racomitrium lanuginosum","Mosar","R24",NA,0.5,NA,NA,NA,NA,0.5,NA,NA
"Racomitrium heterostichum","Mosar","R24",NA,NA,NA,11,11,8,6,9,NA
"Racomitrium sudeticum","Mosar","R24",1,0.5,NA,2,2,NA,2,NA,NA
"mosi","Mosar","R24",NA,NA,NA,NA,NA,10,NA,NA,NA
"Dauður mosi","Mosar","R24",NA,NA,NA,NA,1,1,NA,NA,NA
"Cetraria aculeata","Blað- og runnfléttur","R24",NA,1,NA,NA,NA,NA,NA,NA,NA
"Cyanobacteria","Cyanobacteria","R24",NA,NA,NA,NA,NA,NA,NA,0.5,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R24",25,8,NA,8,5,5,2,2,NA
"Candelariella vitellina","Hrúðurfléttur","R24",0.5,0.5,NA,0.5,0.5,0.5,0.5,0.5,NA
"Immersaria athroocarpa","Hrúðurfléttur","R24",2,6,NA,NA,NA,NA,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R24",0.5,1,NA,1,2,3,5,9,NA
"Lecanora marginata","Hrúðurfléttur","R24",2,NA,NA,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R24",0.5,2,NA,NA,NA,NA,0.01,NA,NA
"Lecidea lapicida","Hrúðurfléttur","R24",NA,NA,NA,0.5,1,2,0.5,3,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R24",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Lecidea praenubila","Hrúðurfléttur","R24",NA,NA,NA,1,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R24",20,15,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R24",2,2,NA,0.5,0.5,0.5,0.5,0.5,NA
"Tephromela atra","Hrúðurfléttur","R24",1,NA,NA,0.5,0.5,NA,1,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R24",0.5,1,NA,NA,NA,NA,NA,NA,NA
"Varicellaria lactea","Hrúðurfléttur","R24",1,1,NA,6,6,7,6,6,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R24",5,3,NA,10,15,15,15,17,NA
"Ber klöpp","Hrúðurfléttur","R24",NA,NA,NA,18,18,NA,9,4,NA
"Andreaea rupestris","Mosar","R25",2,1,1,0.5,1,2,0.5,2,NA
"Grimmia sp.","Mosar","R25",NA,NA,NA,0.5,0.5,0.5,0.1,0.5,NA
"Racomitrium fasciculare","Mosar","R25",NA,NA,0.5,0.5,0.5,NA,NA,1,NA
"Racomitrium heterostichum","Mosar","R25",NA,NA,NA,0.5,0.5,0.5,NA,0.5,NA
"Schistidium flexipile","Mosar","R25",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R25",7,4,5,3,NA,NA,NA,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R25",0.5,NA,0.5,0.5,0.5,0.5,NA,NA,NA
"Carbonea vorticosa","Hrúðurfléttur","R25",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R25",1,0.5,0.5,1,3,3,1,4,NA
"Lecanora polytropa","Hrúðurfléttur","R25",NA,1,3,0.5,1,1,0.5,NA,NA
"Lecidella meiococca","Hrúðurfléttur","R25",NA,NA,2,3,NA,1,1,0.5,NA
"Lepra corallina (2023: dauð?)","Hrúðurfléttur","R25",2,3,3,3,NA,NA,3,5,NA
"Porpidia cinereoatra","Hrúðurfléttur","R25",1,NA,NA,NA,NA,NA,NA,NA,NA
"Porpidia melinodes","Hrúðurfléttur","R25",5,6,NA,NA,NA,NA,5,4,NA
"Porpidia sp.","Hrúðurfléttur","R25",NA,NA,30,NA,NA,NA,NA,NA,NA
"Porpidia tuberculosa","Hrúðurfléttur","R25",NA,NA,12,39,8,13,9,7,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R25",NA,0.5,0.5,0.5,0.5,0.5,0.5,1,NA
"Tephromela atra","Hrúðurfléttur","R25",2,3,4,5,7,8,5,11,NA
"Tremolecia atrata","Hrúðurfléttur","R25",0.5,0.5,1,0.1,1,2,2,2,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R25",36,23,NA,8,45,40,25,23,NA
"Ber klöpp","Hrúðurfléttur","R25",NA,NA,NA,NA,NA,NA,NA,0.5,NA
"Andreaea rupestris","Mosar","R26",10,6,5,0.5,0.5,0.5,1,1,NA
"Hypnum","Mosar","R26",NA,NA,NA,6,11,12,11,10,NA
"Pogonatum urnigerum","Mosar","R26",NA,NA,NA,0.5,NA,6,NA,NA,NA
"Polytrichum","Mosar","R26",NA,NA,NA,NA,1,NA,4,9,NA
"Racomitrium fasciculare","Mosar","R26",1,7,5,20,18,24,10,14,NA
"Racomitrium heterostichum","Mosar","R26",2,9,19,NA,1,NA,NA,NA,NA
"Racomitrium lanuginosum","Mosar","R26",NA,NA,NA,2,2,NA,0.5,NA,NA
"Racomitrium sudeticum","Mosar","R26",1,NA,2,1,NA,NA,0.5,1,NA
"Schistidium flexipile","Mosar","R26",NA,NA,2,NA,NA,NA,NA,NA,NA
"Schistidium frigidum","Mosar","R26",1,1,NA,NA,NA,NA,NA,NA,NA
"Dauður mosi","Mosar","R26",NA,NA,NA,11,NA,NA,NA,4,NA
"Cladonia furcata","Blað- og runnfléttur","R26",NA,NA,NA,NA,NA,NA,NA,0.1,NA
"Cladonia pocillum","Blað- og runnfléttur","R26",NA,NA,NA,NA,NA,0.5,0.5,1,NA
"Peltigera polydactylon","Blað- og runnfléttur","R26",NA,NA,NA,0.5,NA,NA,0.5,3,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R26",22,4,12,2,0.5,NA,0.5,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R26",0.5,0.5,0.5,0.5,0.5,NA,0.01,0.1,NA
"Immersaria athroocarpa","Hrúðurfléttur","R26",2,0.5,0.5,1,0.5,0.5,0.5,0.5,NA
"Lecanora intricata","Hrúðurfléttur","R26",0.5,1,1,0.5,0.5,1,4,6,NA
"Lecanora polytropa","Hrúðurfléttur","R26",NA,NA,NA,NA,NA,0.5,0.5,NA,NA
"Lecidea (m. litlar svartar askh.)","Hrúðurfléttur","R26",NA,NA,1,NA,NA,NA,NA,NA,NA
"Lecidea lapicida","Hrúðurfléttur","R26",NA,NA,1,NA,NA,NA,NA,NA,NA
"Lecidea sp.","Hrúðurfléttur","R26",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R26",15,12,12,9,4,5,3,3,NA
"Porpidia melinodes","Hrúðurfléttur","R26",NA,1,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R26",0.5,0.5,0.5,1,NA,0.5,0.5,0.5,NA
"Tremolecia atrata","Hrúðurfléttur","R26",0.5,0.5,NA,0.5,NA,NA,NA,NA,NA
"Varicellaria lactea","Hrúðurfléttur","R26",2,6,6,2,2,2,2,3,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R26",5.5,9,NA,4,NA,NA,7,6,NA
"Ber klöpp","Hrúðurfléttur","R26",NA,NA,NA,5,NA,NA,20,4,NA
"Andreaea rupestris","Mosar","R27",NA,0.5,0.05,0.5,0.5,0.5,0.5,0.5,NA
"Racomitrium heterostichum","Mosar","R27",1,0.5,1,NA,NA,NA,NA,NA,NA
"Umbilicaria cylindrica","Blað- og runnfléttur","R27",1.5,2,2,NA,NA,NA,0.5,NA,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R27",NA,0.5,0.5,2,0.5,1,0.5,0.5,NA
"Umbilicaria torrefacta","Blað- og runnfléttur","R27",7,6,5,2,2,3,1,1,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R27",24,2,5,4,2,0.5,1,NA,NA
"Bellemerea subsorediza","Hrúðurfléttur","R27",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Buellia aethalea","Hrúðurfléttur","R27",NA,NA,1,NA,NA,NA,NA,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R27",NA,7,7,7,4,7,3,NA,NA
"Candelariella vitellina","Hrúðurfléttur","R27",NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA
"Immersaria athroocarpa","Hrúðurfléttur","R27",0.5,1,0.5,1,3,1,0.1,NA,NA
"Lecanora intricata","Hrúðurfléttur","R27",0.5,NA,0.5,0.5,0.5,0.5,0.1,0.5,NA
"Lecanora marginata","Hrúðurfléttur","R27",3,1,NA,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R27",0.5,0.5,NA,NA,0.5,0.5,0.5,NA,NA
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R27",NA,NA,1,3,2,3,1,4,NA
"Lecidea praenubila","Hrúðurfléttur","R27",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Lecidea tesselata","Hrúðurfléttur","R27",7,8,NA,NA,NA,NA,NA,NA,NA
"Porpidia melinodes","Hrúðurfléttur","R27",2,2,0.5,0.5,0.5,0.5,0.5,0.1,NA
"Protoparmelia badia","Hrúðurfléttur","R27",3,NA,0.5,4,4,3,1,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R27",2,4,4,3,6,7,6,5,NA
"Tephromela atra","Hrúðurfléttur","R27",0.5,NA,1,1,2,1,1,5,NA
"Tremolecia atrata","Hrúðurfléttur","R27",0.5,1,0.5,0.5,0.5,0.5,0.1,0.1,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R27",2,4,NA,14,40,25,30,25,NA
"Ber klöpp","Hrúðurfléttur","R27",NA,NA,NA,2,1,2,0.5,NA,NA
"Deyjandi","Hrúðurfléttur","R27",NA,NA,NA,NA,NA,NA,NA,25,NA
"Andreaea rupestris","Mosar","R28",13,15,18,9,NA,NA,NA,NA,NA
"Antitrichia curtipendula","Mosar","R28",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Hypnum sp.","Mosar","R28",NA,NA,NA,6,NA,NA,NA,NA,NA
"Polytrichum piliferum","Mosar","R28",NA,0.5,1,1,NA,NA,NA,NA,NA
"Racomitrium heterostichum","Mosar","R28",5,4,9,15,NA,NA,NA,NA,NA
"Racomitrium lanuginosum","Mosar","R28",NA,8,8,6,NA,NA,NA,NA,NA
"Racomitrium sudeticum","Mosar","R28",2,2,4,4,NA,NA,NA,NA,NA
"Cladonia borealis","Blað- og runnfléttur","R28",NA,NA,0.05,NA,NA,NA,NA,NA,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R28",8,8,6,4,NA,NA,NA,NA,NA
"Umbilicaria cylindrica","Blað- og runnfléttur","R28",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R28",NA,0.5,0.5,0.5,NA,NA,NA,NA,NA
"Amygdalaria pelobotryon","Hrúðurfléttur","R28",1,NA,NA,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R28",15,15,5,7,NA,NA,NA,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R28",2,2,2,1,NA,NA,NA,NA,NA
"Immersaria athroocarpa","Hrúðurfléttur","R28",1,0.5,NA,NA,NA,NA,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R28",NA,0.5,NA,NA,NA,NA,NA,NA,NA
"Lecanora marginata","Hrúðurfléttur","R28",NA,0.5,0.5,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R28",1,NA,NA,NA,NA,NA,NA,NA,NA
"Lecanora sp.","Hrúðurfléttur","R28",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R28",NA,4.5,1,1,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R28",NA,NA,0.5,0.5,NA,NA,NA,NA,NA
"Placopsis gelida","Hrúðurfléttur","R28",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Porpidia melinodes","Hrúðurfléttur","R28",3.5,3,0.5,1,NA,NA,NA,NA,NA
"Rhizocarpon expallescens","Hrúðurfléttur","R28",NA,3,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R28",7,10,8,6,NA,NA,NA,NA,NA
"Tephromela atra","Hrúðurfléttur","R28",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R28",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Varicellaria lactea","Hrúðurfléttur","R28",NA,NA,0.5,1,NA,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R28",7,6,NA,7,NA,NA,NA,NA,NA
"Ber klöpp","Hrúðurfléttur","R28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andreaea rupestris","Mosar","R29",10,10,10,11,NA,NA,NA,NA,NA
"Racomitrium heterostichum","Mosar","R29",0.5,1,1,2,NA,NA,NA,NA,NA
"Racomitrium lanuginosum","Mosar","R29",6,5,10,9,NA,NA,NA,NA,NA
"Mosi 1","Mosar","R29",NA,NA,NA,0.5,NA,NA,NA,NA,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R29",20,22,23,13,NA,NA,NA,NA,NA
"Amygdalaria pelobotryon","Hrúðurfléttur","R29",0.5,0.5,0.5,NA,NA,NA,NA,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R29",12,8,5,2,NA,NA,NA,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R29",NA,0.5,NA,0.5,NA,NA,NA,NA,NA
"Gyalecta sp.","Hrúðurfléttur","R29",NA,NA,NA,0.5,NA,NA,NA,NA,NA
"Immersaria athroocarpa","Hrúðurfléttur","R29",0.5,1,2,2,NA,NA,NA,NA,NA
"Lecanora intricata","Hrúðurfléttur","R29",0.5,NA,0.5,0.5,NA,NA,NA,NA,NA
"Lecanora marginata","Hrúðurfléttur","R29",1,NA,NA,NA,NA,NA,NA,NA,NA
"Lecanora polytropa","Hrúðurfléttur","R29",0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA
"Lecidea sp.","Hrúðurfléttur","R29",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Lecidella meiococca cf.","Hrúðurfléttur","R29",NA,NA,1,NA,NA,NA,NA,NA,NA
"Pertusaria aspergilla","Hrúðurfléttur","R29",NA,1,0.5,NA,NA,NA,NA,NA,NA
"Placopsis gelida","Hrúðurfléttur","R29",0.5,0.5,NA,NA,NA,NA,NA,NA,NA
"Porpidia flavicunda","Hrúðurfléttur","R29",NA,NA,0.5,1,NA,NA,NA,NA,NA
"Porpidia melinodes","Hrúðurfléttur","R29",7,12,7,5,NA,NA,NA,NA,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R29",1,1,1,1,NA,NA,NA,NA,NA
"Rhizocarpon obscuratum","Hrúðurfléttur","R29",1,NA,NA,NA,NA,NA,NA,NA,NA
"Tremolecia atrata","Hrúðurfléttur","R29",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"litlar svartar askhirslur","Hrúðurfléttur","R29",NA,NA,2,NA,NA,NA,NA,NA,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R29",2,3.5,NA,6,NA,NA,NA,NA,NA
"Ber klöpp","Hrúðurfléttur","R29",NA,NA,NA,4,NA,NA,NA,NA,NA
"Andreaea rupestris","Mosar","R30",0.5,0.5,0.5,1,1,1,2,2,NA
"Grimmia donniana","Mosar","R30",0.5,0.5,0.5,0.5,0.5,NA,0.5,1,NA
"Hypnum cupressiforme","Mosar","R30",NA,0.5,0.5,1,NA,2,3,4,NA
"Racomitrium heterostichum","Mosar","R30",0.5,NA,1,1,2,2,1,0.5,NA
"Racomitrium lanuginosum","Mosar","R30",0.5,0.5,0.5,NA,NA,NA,NA,0.5,NA
"Racomitrium sudeticum","Mosar","R30",NA,0.5,0.5,NA,NA,NA,1,8,NA
"Parmelia saxatilis","Blað- og runnfléttur","R30",7,10,13,7,2,NA,NA,NA,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R30",NA,NA,NA,2,1,0.5,0.5,0.5,NA
"Umbilicaria cylindrica","Blað- og runnfléttur","R30",NA,NA,0.5,0.5,0.5,NA,0.5,NA,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R30",NA,NA,2,2,1,2,0.5,2,NA
"Aspicilia sp.","Hrúðurfléttur","R30",NA,NA,NA,NA,NA,1,NA,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R30",0.5,NA,NA,0.5,0.5,NA,0.5,0.5,NA
"Candelariella vitellina","Hrúðurfléttur","R30",0.5,0.5,0.5,0.5,NA,0.5,0.1,0.01,NA
"Immersaria athroocarpa","Hrúðurfléttur","R30",0.5,0.5,0.5,NA,NA,NA,1,0.5,NA
"Lecanora marginata cf.","Hrúðurfléttur","R30",65,65,50,42,35,30,23,17,NA
"Lecanora marginata s.str.","Hrúðurfléttur","R30",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Lecidea atrobrunnea/praenubila","Hrúðurfléttur","R30",NA,NA,2,2,2,2,NA,NA,NA
"Lecidea lapicida","Hrúðurfléttur","R30",NA,NA,NA,NA,1,1,1,1,NA
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R30",2,1,1,1,NA,NA,NA,NA,NA
"Protoparmelia badia","Hrúðurfléttur","R30",0.5,0.5,0.5,NA,NA,NA,0.5,1,NA
"Rhizocarpon geographicum","Hrúðurfléttur","R30",7,7,8,9,9,13,13,15,NA
"Rhizocarpon sp.","Hrúðurfléttur","R30",NA,NA,1,2,NA,NA,2,NA,NA
"Sporastatia sp.","Hrúðurfléttur","R30",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Tephromela atra","Hrúðurfléttur","R30",1,1,2,3,3,2,2,2,NA
"Tremolecia atrata","Hrúðurfléttur","R30",0.5,0.5,0.5,0.5,NA,NA,0.5,0.5,NA
"Óaðgreindar tegundir","Hrúðurfléttur","R30",2,1.5,NA,2,7,15,10,14,NA
"Ber klöpp","Hrúðurfléttur","R30",NA,NA,NA,12,10,10,15,10,NA
"Andreaea rupestris","Mosar","R31",5,7,8,8,10,9,6,4,NA
"Grimmia donniana","Mosar","R31",2,NA,0.5,0.5,1,1,1,1,NA
"Polytrichum piliferum","Mosar","R31",0.5,0.5,0.5,0.5,NA,NA,NA,0.1,NA
"Racomitrium fasciculare","Mosar","R31",NA,1,NA,1,NA,NA,1,5,NA
"Racomitrium heterostichum","Mosar","R31",0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Racomitrium lanuginosum","Mosar","R31",NA,1,0.5,2,5,12,23,24,NA
"Racomitrium sudeticum","Mosar","R31",1,2,1.5,6,7,14,11,13,NA
"Cladonia borealis","Blað- og runnfléttur","R31",NA,NA,0.5,0.5,NA,0.5,0.1,0.5,NA
"Cladonia subcervicornis","Blað- og runnfléttur","R31",1,0.5,0.5,0.5,0.5,NA,NA,NA,NA
"Stereocaulon vesuvianum","Blað- og runnfléttur","R31",0.5,NA,NA,0.5,0.5,0.5,1,1,NA
"Umbilicaria proboscidea","Blað- og runnfléttur","R31",NA,NA,0.5,0.5,0.5,0.5,1,1,NA
"Amygdalaria pelobotryon","Hrúðurfléttur","R31",0.5,NA,0.5,NA,NA,NA,0.01,NA,NA
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R31",13,4,7,NA,NA,NA,1,0.5,NA
"Bryonora castanea","Hrúðurfléttur","R31",0.5,0.5,0.5,NA,NA,0.5,0.01,NA,NA
"Calvitimela aglaea","Hrúðurfléttur","R31",5,8,10,11,6,7,3,4,NA
"Candelariella vitellina","Hrúðurfléttur","R31",NA,NA,0.5,NA,NA,NA,NA,NA,NA
"Catillaria contristans","Hrúðurfléttur","R31",0.5,0.5,0.5,0.5,1,NA,0.01,NA,NA
"Immersaria athroocarpa","Hrúðurfléttur","R31",NA,3,3,3,1,NA,0.5,0.5,NA
"Lecanora intricata","Hrúðurfléttur","R31",0.5,2,0.5,0.5,0.5,0.5,0.5,0.5,NA
"Lecanora polytropa","Hrúðurfléttur","R31",0.5,NA,0.5,0.5,0.5,NA,0.1,0.01,NA
"Lecidea lapicida","Hrúðurfléttur","R31",1,NA,NA,NA,0.5,0.5,NA,NA,NA
"Ochrolechia androgyna","Hrúðurfléttur","R31",NA,NA,0.5,0.5,0.5,0.5,1,NA,NA
"Pertusaria sp.","Hrúðurfléttur","R31",NA,NA,2,NA,1,NA,NA,NA,NA
"Placopsis gelida","Hrúðurfléttur","R31",0.5,NA,NA,NA,0.4,NA,NA,NA,NA
"Porpidia flavicunda","Hrúðurfléttur","R31",NA,1,0.5,NA,NA,NA,0.01,0.1,NA
